url,features
https://www.amazon.com/Bone-Conduction-Headphones-Bluetooth-V5-0/dp/B07NHYMCCS/ref=sr_1_153?keywords=headphones&qid=1570712364&sr=8-153,"['【BONE CONDUCTION TECHNOLOGY】Works by vibrations, sound transmit via cheekbone to your inner ear. Open-Ear design helps you stay alert to your surrondings, avoid danger meanwhile enjoy music', '【BLUETOOTH V5.0 FAST PAIRING】The latest bluetooth v5.0 technology bring faster wireless paring with your device, more stable connection and 33ft signal(No barrier space)', '【SWEATPROOF - SECURE FIT DESIGN】Ergonomic design for comfortable wearing make sure you do sport freely and do not worry about falling out. IP55 waterproof to resist light rain and sweat for sports. ABS + titanium alloy enable the headphone lightweight but durable', '【CHARGING TIME 2 HOURS - BATTERY LIFE 6 HOURS】Build in 180mAh lithium battery. Full charge take 2 hours, standby time 10 days and play time around 6 hours. Suitable for outdoor or indoor activities', '【VIDONN BRAND WARRANTY】We provide 12 months warranty to ensure the enjoyment of your purchase. If you have any questions, contact us to email：wuli@vidonn.com']"
https://www.amazon.com/Wholesale-Bulk-Headphones-Earphones-Earbuds/dp/B07L12Y4SN/ref=sr_1_152?keywords=headphones&qid=1570712364&sr=8-152,"[""STRONG PLASTICS MATERIAL: Not Professional Headphones But Durable Plastic Make it Can Use Again and Again even it's Cheap"", 'INDIVIDUAL PACKAGE: Bulk Earbud Packed by Kaysent Carton,each headphone Packed by 1 Individual Plastic Bag and Sealed', 'SOFT RUBBER EAR CUSHIONS: Soft Rubber Ear Cushions Wholesale Earphone to Make You Feel More Confortable', 'HIGH QUALITY STEREO SOUND: Bulk Earphone Still Remain High And Clear Quality Stereo Sound; 3.5mm Plug', 'GREAT CUSTOMER SERVICE: Anyone Buy Our Products Can Contact Us with inner Service Card easily. Solve Your Problem within 24 Hours']"
https://www.amazon.com/Klipsch-Comfortable-Brown-R5-Neckband/dp/B076HV2F13/ref=sr_1_151?keywords=headphones&qid=1570712364&sr=8-151,"['Call vibration alert', '8-hour battery life', 'aptX and AAC high-definition Bluetooth streaming', 'Patented Comfort Oval-Ear Tips', 'Integrated mic with cVc']"
https://www.amazon.com/Voice-Translation-your-real-time/dp/B01HCDNL1C/ref=sr_1_150?keywords=headphones&qid=1570712364&sr=8-150,[]
https://www.amazon.com/MDR-7506-Proffessional-Foldable-Headphones-Protective/dp/B07CZ2DRW5/ref=sr_1_149?keywords=headphones&qid=1570712364&sr=8-149,"['Closed back stereo headphone, ideal for professional use', '40mm diameter drivers delivers deeper sound and wider dynamic range', 'Coiled cable allows for better mobility', 'Swiveling Earcups', 'Compact, foldable design fits into portable protective hard travel CASE – INCLUDED.']"
https://www.amazon.com/Mpow-Cancelling-Headphones-Bluetooth-Cellphone/dp/B07WWHDSDC/ref=sr_1_148?keywords=headphones&qid=1570712364&smid=A1E57UY6AMKO25&sr=8-148,"['Immerse yourself in the music: newly upgraded hybrid active noise canceling technology makes you focus on what you want to hear, enjoy your music, movies and videos.', 'Upgraded hi-fi sound：large-aperture drivers and CSR Bluetooth ensure greater sound quality. Professional Tuning provides deep, accurate bass response and incredible cd-like quality.', 'First class comfort: Mpow H12 Pro offers you fully-wrapped comfy experience. 90° rotatable ear pads help the headphones fit snugly to your head.', '30 hour wireless time: The 500mAh rechargeable battery provides up to 30 hours of music/talking time after fully charged for 2-3 hours.', 'Hassle-free clear calls: built-in CVC6. 0 microphone and ensure crisp, clear calls without ambient noise.', 'Mpow offers 45 days money back & 2-year worry-free guarantee. Mpow proudly stands behind every product offered.']"
https://www.amazon.com/WGP-Conduction-Headphones-Bluetooth-Lightweight/dp/B07S34W5WH/ref=sr_1_147?keywords=headphones&qid=1570712364&sr=8-147,"['【BONE CONDUCTION TECHNOLOGY】 Works by vibrations, sound transmit via cheekbone to your cochleas, which avoids hearing impairment compare to ordinary earphones. Open-ear design helps you stay alert to your surroundings, avoid danger and meanwhile enjoy music.', '【COMFORTABLE WEARING】Ergonomic and anti-drop design, titanium wraparound headband is lightweight and flexible, great for durability and portability.', '【TRULY WIRELESS & FREE EARS】The latest Bluetooth V5.0 technology enable WGP headphones truly wireless to set yourself free from cable mess. 45 ft wireless connection distance to ensure high fidelity stereo sound quality and stable performance.', '【FAST CHARGING & LONG USING TIME】Build in 170mAh Lithium battery with 2 hours recharge can be used for up to 6 hours playing time, 240 hours standby time.', '【WARRANTY】Our Professional Local Customer Service Center in CA provides 60 DAYS HASSLE-FREE RETURN POLICY and ONE YEAR WARRANTY, your purchase is totally RISK-FREE. Contact us if you meet any issues.']"
https://www.amazon.com/Boltune-Headphones-Bluetooth-Waterproof-Connection/dp/B07PMH3393/ref=sr_1_147?dchild=1&keywords=headphones&psc=1&qid=1570712361&sr=8-147,"['16 HOUR CONTINUOUS PLAYBACK: Boltune wireless headphone with exclusive charging technology, low power consumption, 5 minutes charge can play 2 hours. IOS can up to 16 hours work time, let you enjoy wonderful music when travel and sports.', 'THE MOST ADVANCED BLUETOOTH 5.0: Boltune Bluetooth headphone adopted latest generation chip and Bluetooth 5.0 technology, supports various Bluetooth-enabled devices With significant noise isolation and 10mm dynamic drivers.', 'IPX7 WATERPROOF TECHNOLOGY: Boltune earbuds headphone with IPX7 sweat and water resistance, protects the headphones from heavy rains or sweat fitness even in rainy days. The magnetic wireless earbuds conveniently clasp together, easy to take.', ""HIGHT QUALITY STEREO SOUND: Adopted Bluetooth 5.0 technology, with SBC Bluetooth profiles to tune AAC, significant noise isolation and 10mm dynamic drivers, ensure stable transmission and don't interruption, delivers HD stereo sound experience."", 'ERGONOMIC FIT AND WARRNTY COMMITMENT: With 3 pairs of ear tips and 3 pairs of secure-fit ear hooks, give you additional sizes to choose, perfect fit. 18-month warranty promise, no matter product problem, we will replace new one or refund for you.']"
https://www.amazon.com/Sennheiser-HD-599-SE-Headphone/dp/B07RFNZYJZ/ref=sr_1_146?keywords=headphones&qid=1570712361&sr=8-146,"['Premium around ear, audiophile grade open back headphones; Frequency response: 12 to 38,500 Hertz', 'Proprietary Sennheiser 38 millimeters, 50 ohm transducers deliver exceptional clarity, detail and dynamics', 'Angel transducers Inside the ear cups Channel sound directly into your ears improving special realism', 'Padded headband and luxurious Extra Large size ear pads provide comfort for long listening sessions', 'Two cables included 3 meters detachable cable with 6. 3 millimeters jack and 1. 2 meters detachable cable with 3. 5 millimeters jack']"
https://www.amazon.com/Avantree-Wireless-Headphones-Bluetooth-Transmitter/dp/B07MKBGH2V/ref=sr_1_145?keywords=headphones&qid=1570712361&sr=8-145,"['[No Tech knowledge needed] for a truly plug & play experience Simply turn on the Bluetooth transmitter and Headphones and they will automatically pair. No worrying about complicated instructions.', '[Wireless to wired easily] When your TV only has one optical out port, it can be a drag to hook up new devices. With Asante Oasis Plus, you can connect it between sound bar and TV to play audio from sound bar and stream to headphones simultaneously!', '[Long range] Featuring Bluetooth Class I technology, our Oasis Plus transmitter signal reaches up to 164 feet / 50m! Please note the range is dependent upon physical obstructions and wireless interference.', '[Works together & apart] Whether you use the Asante transmitter with other Bluetooth receiver to enhance your TV watching experience or pair the headphone (AS9S) to your mobile phone or tablet, it accommodates your needs.', '[No more delay] ideal for watching TV, movies & Gaming, headphones deliver high quality sound in perfect synchronization. Transmitter also features dual Link technology allowing you to add a second pair of headphones to share listening experience.']"
https://www.amazon.com/Marshall-Major-Bluetooth-Wireless-Headphones/dp/B07CDZD8B7/ref=sr_1_144?keywords=headphones&qid=1570712361&sr=8-144,"['Bluetooth aptX gives you exceptional audio quality and the freedom and convenience to move with 30 feet of wireless listening range.', '30+ hours of wireless playtime on a single charge', 'Iconic sound with 40 mm dynamic drivers that are custom tuned for enhanced bass response, smooth midst and crystal clear highs that draw on over 50 years of sound heritage.', 'With the multi-directional control knob you can play, pause, shuffle and adjust the volume of your device, as well as power your headphone on or off.', 'Easy to use phone functionality makes the major III Bluetooth the perfect everyday companion. Wirelessly answer, reject or end a call with the control knob', 'Collapsible design']"
https://www.amazon.com/Skullcandy-Headphones-Microphone-Acoustics-Foldable/dp/B07HB8V9LQ/ref=sr_1_143?keywords=headphones&qid=1570712361&sr=8-143,"['EVERYDAY HEADPHONES WITH FLAVOR: Skullcandy Riff headphones come in four different colorways to reflect your unique style. Complement your look with colors that pop, a soft-touch finish, and plush ear cushions.', 'REFINED ACOUSTICS: Only Skullcandy headphones are custom-tuned to deliver music you can feel. From the lyrics in your soul to the bass in your bones.', 'RAPID CHARGE: No waiting around for your headphones to charge. Just 10 minutes of charging gives you 2 hours of use.', 'GOES ANYWHERE: Lightweight and comfortable, the Riff features an ultra-durable headband that folds up small so it can go anywhere you go.', 'CONVENIENT CONTROLS: Easy-to-use buttons adjust volume, change tracks and even activate your personal assistant to get directions or send hands-free texts.']"
https://www.amazon.com/EXFIT-BCS-S1000-Headphones-Retractable-Compatible/dp/B07JMJY2W7/ref=sr_1_142?keywords=headphones&qid=1570712361&sr=8-142,"['25 Hour Play Time - 7.5 Hour in External Speaker Mode', '4-Way External Speaker with Powerful Bass and Vibration', 'Power Dynamic 12mm Speaker Drivers', 'Sweat & Splash Resistant iPx4', 'HD Voice for Crystal Clear Calls']"
https://www.amazon.com/Bose-SoundSport-Wireless-Headphones-Aqua/dp/B01L7PWBRG/ref=sr_1_141?keywords=headphones&qid=1570712361&sr=8-141,"['A high quality audio experience, consistently balanced at any volume, thanks to Bose active EQ', 'Wireless convenience, with easy Bluetooth and NFC pairing aided by voice prompts.Quick Charging Times ', '15 Minutes for 1 Hour. Recharge Time ', '2 Hours', 'Exclusive Stay Hear+ tips keep the headphones comfortably in place during workouts', 'Sweat and weather resistance for reliability while exercising', 'Up to 6 hours battery life per charge. SoundSport wireless headphones do not have noise cancelling technology']"
https://www.amazon.com/Conduction-Headphones-Waterproof-Sweatproof-Communication/dp/B07NPC7RYR/ref=sr_1_138?keywords=headphones&qid=1570712361&sr=8-138,"[""【TRUE BONE CONDUCTION SPEAKER】Works by vibrations, sound transmit via cheekbone to your cochleas, which can avoids hearing damage compared with in-ear headphones. To verify this, you can cover both of ears with your hand or ear plugs, Aztine bone conduction headphones sound very clear when you listen to music or call. For the False bone conduction headphones, when you block your ears with your fingers, you can't hear any sound."", '【WIRELESS & BLUETOOTH 5.0】The latest Bluetooth 5.0 technology enable headphones truly wireless to set yourself free from cable mess, and this technology provides faster pairing, stable connection and 10 meters bluetooth distance. (no-obstacle condition)', '【PLAY TIME AROUND 5 HRS】Bone conduction headphone has built in 180mA lithium-ion battery. Full charge take 2 hrs, Standby time 7 days and play time around 5 hrs, call duration 2 hrs. Suitable for jogging, cycling, running, driving etc.', '【IPX5 WATERPROOF】IPX5 waterproof and sweatproof for outdoor sports, such as jogging, cycling, running, driving etc. (IPX5 level waterproof, light rain and sweat can be defended, but heavy rain and sweating can cause the headphones to not work properly. When you are experiencing heavy rain during running, please remove the headphones and keep it dry)', '【100% SATISFACTION GUARANTEED 1-YEAR】1 year warranty ensures you are protected for 1 years of this product and 30-DAY MONEY-BACK GUARANTEE offers peace of mind, enabling you to return the product in case you don’t like your purchase for any reason.']"
https://www.amazon.com/Mpow-Cancelling-Headphones-Bluetooth-Noise-Cancelling/dp/B076H63ZK7/ref=sr_1_137?keywords=headphones&qid=1570712361&sr=8-137,"['Active Noise Cancelling Technology -- Mpow H5 Noise Cancelling Bluetooth Headphones can effectively reduces the noise of city traffic, plane cabin or hubbub. It enables you to enjoy immersive auditory experience even in noisy environments.', 'Upgraded Soft Ear Cushions -- Professional protein earpads, 90° swiveling earcups and adjustable headband deliver better durability and comfort. Mpow Active noise cancelling headphones with the lightweight design is comfortable for all-day wearing.', '30Hours Ultra Long Battery -- Mpow Noise Cancelling Headphones adopt Built-in battery provides up to 30 hours of music (360 songs) /call or you can connect the Bluetooth headphones with the included audio cable when the battery’s low.', 'Feel Superior Bass in Beat -- Mpow H5 Noise Cancelling Bluetooth Headphones use dual 40mm drivers and advanced CSR Bluetooth chip to brings balanced midbass and bright treble for you. A built-in CVC6.0 microphone guarantees hands-free calls in clear voice.', 'Improve Durability -- 1. We had updated the material of headband which has successfully passed the 10000+ bending test. 2. We have improved the clamping force of the H5 noise cancelling headphones for better comfort. 3. Suitable for most sizes of heads.']"
https://www.amazon.com/Earphones-Connector-Headphones-Isolating-Compatible/dp/B07YC554ZN/ref=sr_1_136?keywords=headphones&qid=1570712361&sr=8-136,"['[Easy to use] - 2019 new pop-up headphones, you need to first open Bluet000th on your phone, then insert the headset into the iPhone, a pop-up window will appear in a few seconds, you need to click ""Connect with iCloud"". (The second or later insertion of the phone will automatically connect)', '[Powerful Compatibility] - Compatible with iPhone 7/7 Plus/iPhone 8/8Plus / iPhone X 10/iPhone XS / XR / XS Max Earphones, Support iOS 10/11/12 All System, Plug and Play!!!', '[Clear Voice & Full Control] - all-in-one controller allows you to control music/video playback, adjust volume, wake up Siri and take calls', '[Perfect sound quality]- It has perfect stereo sound quality, enjoys complete listening comfort, soft and comfortable earplugs fit your ears, giving you perfect sound enjoyment. The ergonomic ultra-light in-ear headphones are designed with rugged acoustics to reduce external noise while minimizing sound leakage for a clear sound.', '[Service Guarantee]-Provide 3 months service guarantee. If you encounter any problems, please contact our customer service in time, we will serve you 7-24.']"
https://www.amazon.com/Beats-Solo3-Wireless-Ear-Headphones/dp/B07SN757XP/ref=sr_1_135?keywords=headphones&qid=1570712361&sr=8-135,"['Connect via Class 1 Bluetooth with your device for wireless listening', 'The award-winning sound and design you’ve come to love from Beats', 'Up to 40 hours of battery life for multi-day use', 'With Fast Fuel, 5 minutes of charging gives you 3 hours of playback when battery is low', 'Adjustable fit with comfort-cushioned ear cups made for everyday use', 'Sleek, streamlined design that’s durable and foldable to go everywhere you do', 'Take calls, control your music, and activate Siri with the multifunction on-ear controls', 'Comes with Beats Solo3 Wireless headphones, carrying case, Universal USB charging cable (USB-A to USB Micro-B), Quick Start Guide and Warranty Card']"
https://www.amazon.com/Microsoft-GUW-00001-Surface-Headphones/dp/B07JYMFFVR/ref=sr_1_134?keywords=headphones&qid=1570712361&sr=8-134,"['Hear crisp, clear audio. Omnisonic Audio wraps you in your favorite music, shows, and more', 'Lightweight, breathable, and a comfortable size you can wear for a full day of travel or at the office. Noise cancellation Up to 30 dB for active noise cancellation, Up to 40 dB for passive noise cancellation', 'Your built in assistant can do it for you. Just ask Microsoft Cortana to play your favorite artist, set a reminder, make a call, get answers to questions, and more. Compatibility Windows 10, iOS, Android, MacOS', 'Use your voice and simple, intuitive controls to adjust the volume, skip tracks, mute your mic, or hang up calls. Audio pauses when you take your headphones off , USB cord length 1.5 meter , Audio cable length 1.2 meter', 'Keep it quiet with active noise cancellation you can adjust with an easy on ear dial. Or, turn it all the way down to better hear conversations without removing headphones. Frequency response:20 20 kHz']"
https://www.amazon.com/Sennheiser-Momentum-Wireless-Active-Cancellation/dp/B00SNI44CQ/ref=sr_1_133?keywords=headphones&qid=1570712361&sr=8-133,"['Noise Gard hybrid active noise cancellation blocks ambient noise using 4 microphones for ultimate isolation to dramatically improve sound quality in noisy environments. Connectivity Technology: Wireless', '22 hour battery life with both Bluetooth and Noise Gard activated to ensure performance during long commutes or plane flights', 'Technology uses 2 built in microphones working seamlessly to improve voice quality and remove external noise during phone calls', 'Two year warranty when purchased from an authorized Sennheiser dealer. VERY IMPORTANT Please Note: Detachable cable must be inserted into headphone until it ""clicks"" and twisted clockwise (to the right) to lock the cable in place', 'Its especially low profile was optimized for the use on mobile devices.Fitted with jack plugs on both ends, the cable is completely detachable and can be replaced if necessary', 'Connectivity technology: Bluetooth 4.0, NFC, Wired', 'Frequency Response 16 Hz to 22000 Hz , Impedance passive 28 ohm and active 480 ohm']"
https://www.amazon.com/Cancelling-Headphones-Bluetooth-Wireless-Cellphone/dp/B07VJN1SHR/ref=sr_1_132?keywords=headphones&qid=1570712361&smid=A2LS9AGP2RYMN&sr=8-132,"['Active Noise Cancelling Technology:Sophisticated ANC cuts away more noisy distractions than ever before for pure music bliss.', 'Ultra-Fast Charge: Enjoy 2hrs playback from an insanely fast 5 min charge; 100% charge delivers up to 30hrs playback.', 'Outstanding call quality: CVC 6. 0 noise-cancelling microphone eliminates disturbance and transmits your voice clearly', 'Super Foldable Design:wireless headphones feel great on your ears with an adjustable headband, 90° rotatable ear cups, and pillow-soft protein cushions.', 'Bluetooth 5. 0: Bluetooth 5.0 connectivity for effortless work calls or music playback']"
https://www.amazon.com/Mpow-Upgraded-Bluetooth-Headphones-Cancelling/dp/B07RM4ZGH4/ref=sr_1_131?keywords=headphones&qid=1570712361&sr=8-131,"['Upgraded 18 Hours Playtime: Its powerful rechargeable 220mAh battery provides up to 18 hours of continuous music or phone conversation with a single full charge. Mpow Jaws Upgraded Gen5 Bluetooth headphones take around 3 hours for a full charge and provide up to 450 hours standby time. No need to worry about dead battery during outdoor activities.', 'Advanced Bluetooth 5.0: With the latest Bluetooth 5.0 + CSR 8635 chip, this Mpow Bluetooth neckband headphones offer enhanced sound transmission, faster pairing, more stable wireless connection and wider compatibility with Bluetooth enabled cell phones, tablets, computers, smart watches and smart speakers (e.g., Amazon Echo).', 'Bass Boost Sound: With bass up technology and 8mm dynamic speaker system, Mpow Jaws Upgraded Gen5 Bluetooth headphones neckband provide more powerful bass and crisp treble. Perfect for different music styles and melodies. Fewer Buttons More Convenient: Unlike previous models, this version has only 3 buttons. You can easily control it during music or calls on just one side.', ""Distinct Shark-like & Magnetic Earbuds: The lightweight neckband which looks like a shark mouth is Mpow's unique design. Its magnetic earbuds allow you to attach them to the slots of the neckband when not using. You can wear it like a necklace around your neck, a convenient way to carry. (Note: Cables are not retractable! )"", ""Call Vibration & CVC 6.0 Noise-Cancelling Mic: Mpow Jaws Upgraded Gen5 Bluetooth headset will vibrate when a call comes in so that you won't miss any calls when earbuds are not in ears. It will vibrate when powers on/off, too. The built-in CVC6.0 noise-cancelling microphone can reduce background noises so as to provide crystal-clear sound for hands-free calls. Warranty: Every Mpow product has 45 Days money back guarantee & 2 Years Warranty.""]"
https://www.amazon.com/Headphones-Microphone-Compatible-Smartphones-Jack-Black/dp/B07X8VRJZL/ref=sr_1_131?keywords=headphones&qid=1570712357&sr=8-131,"['DEEP BASS SOUND & NOISE ISOLATING: Perfect stereo headphones with high quality drivers enables you experience natural clear and super enhanced bass sound.Noice cancelling technique helps against loud and annoying noise.The earbuds has perfect stereo sound quality, enjoy full listening comfort with soft, snug ear buds that conform to your ears, bring you the perfect audio enjoyment.', 'WIDE COMPATIBILITY: Earbuds headphones compatible with apple iPhone,iPod, iPad,MP3,Tablet,PC and Android devices etc.In-ear Earphones the sound is rich, well balanced, both upper and lower end crisp, and voice is smooth natural.', 'COMFORTABLE FOR WEARING EARBUDS HEADHONES: Wired earbuds come with three different sizes to fit in the ear canal. Its important you get them to fit tight but not to tight they are painful. For a fraction of the price you can have an excellent pair of buds.In-ear earhones plug in is well design a short 90 degree on the end so Earbuds Headphones fits snug to your phone and less chance to snag them.', ""WATERPROOF AND NICE DESIGN,LIGHT WEIGHT: Earbuds Headphones are nice quality, the cable between the audio jack and the split is braided to it really can't just be cut if your using them at a desk with sharp edges.In-ear Earphones is very light weight and will not hurt your ears."", '100% MONEY BACK GUARANTEE: Earbuds Headphones have One year warranty period. We devote ourselves to provide the best customer service and bring the best shopping experience to every customer.If you are not satisfied with Wired earbuds.just contact us and we can offer a full refund.NO questions asked!']"
https://www.amazon.com/Over-Ear-Headphones-Prefessional-Electric-Neodymium/dp/B07T8MKM94/ref=sr_1_130?keywords=headphones&qid=1570712357&sr=8-130,"['OUTSTANDING STEREO SOUND: Vogek DJ Headphone provides you supreme HIFI sound and greatest music experience. Neodymium magnets and 50 millimeter speaker driver reproduces deep bass response and brings the action to life with higher accuracy and wider range. The bass really rumbles without getting muddy.', '2-IN-1 PLUG: This studio DJ headphone has a 2-in-1 plug that includes one standard-sized 3.5mm plug inside and one 6.35mm outside. It is very simple to switch plug, only to twist the biggest plug on or off .This design expands the compatibility and gets rid of taking another cable. You can plug it into your instruments or electronic devices as you like.', 'SUPERIOR COMFORT: The earmuffs is made of great breathable sponge and soft leather, which adds long-session comfort. The adjustable and stretchable headband of DJ headset can accommodates even the largest head. You will feel premium comfort even after long time wearing.', 'PORTABILITY AND DURABLE: This stereo monitor headphones can be fold up to small size with 90°rotatable earcups, which is very convenient to carry to anywhere. The great flexible and stronger spring cable long to 3 meters can easily reach from the one side of console to other side of stage. It is the best idea for you to pick one for you show or traveling tour.', 'GREAT COMPATIBILITY: The DJ headphones are compatible with iPhone, iPad, iPod, Samsung, Android and more audio devices with 3,5mm plug. It also apply to electronic guitar, bass, drum, piano and other instruments.']"
https://www.amazon.com/MUXITEK-Earphones-Headphone-Microphone-Compatible/dp/B07YSC7JLV/ref=sr_1_129?keywords=headphones&qid=1570712357&sr=8-129,"['Built with high-performance speakers for extended frequency range, lower distortion, hi performance and noise isolating ear tips eliminate ambient.', 'Hands-free microphone and remote control allow you to easily answer calls, end calls, volume control and play music.', 'QUALITY WARRANTY: Are Professionally Designed For Music Listening Requirement In Running Jogging Weight Lifting Walking And Gym Training. They Will Not Fail Or Break Even During Intense Outworks.', 'Extremely lightweight and special ergonomic design you won’t be painful to your ears after a long-time wearing. They are lightweight and won’t add any burden to your ears when wearing them.', ""It is not a usual lightning earbuds,but a wired Bluet00th function earbuds, please open the Bluet00th on your phone to connect first when you using it, and the lightning connector is only for charging. When next time you are using again, if your phone's Bluet00th are open,it will connect automatically when you plug in the cable in 2-8 seconds.""]"
https://www.amazon.com/Beatles-Through-Headphones-Peccadilloes-Delights-ebook/dp/B00NEZXYZQ/ref=sr_1_128?keywords=headphones&qid=1570712357&sr=8-128,[]
https://www.amazon.com/Bose-SoundSport-Headphones-Apple-Devices/dp/B014CI8V1U/ref=sr_1_127?keywords=headphones&qid=1570712357&sr=8-127,[]
https://www.amazon.com/Sennheiser-HD-598-Cs-Headphone/dp/B01JP436TS/ref=sr_1_126?keywords=headphones&qid=1570712357&sr=8-126,"['Premium, audiophile grade over ear, closed back headphones.Connectivity Technology: Wired', 'Padded leatherette headband and luxurious fabric ear pads perfect for long listening sessions', 'Compatible with virtually every Audio device including phones, tablets, computers and stereo components', 'Two cable options included. A 3 meter cable with a 6.3 millimeter jack to connect to your home entertainment system. A 1.2 meter cable with a 3.5 millimeter plug for use with portable devices which also features an in line remote and microphone for controlling music and making phone calls. Sound pressure level (SPL) 115dB SPL (1kHz/1Vrms). 2 year limited warranty only when purchased from an authorized dealer', 'Frequency Response 10 to 28,000 Hz , Impedance 23 ohm']"
https://www.amazon.com/Headphones-Earphones-Earbuds-Sobrilli-Control/dp/B07WZD6ZV3/ref=sr_1_125?keywords=headphones&qid=1570712357&sr=8-125,"['Premium design:Ergonomic and ultra-lightweight in-ear design with solid sound-insulating material reduces external noise while minimizing the sound leakage, giving you stunning sound.', 'High quality built-in design: Built-in premium Shockproof membrane and Sound units, have a better sensitivity and noise reduction than traditional headphones, can drive out good sound quality even using ordinary device.', 'Compatibility: Ideal for All iPhone 6S/6/Plus/iPhone SE/5S/5C/5, Samsung Galaxy S7/S6/Edge, Google, Nexus 6P/5X, HTC One, Nokia, Motorola, Windows Phone, Tablet, iPad, iPod, MP4/MP3, Laptop Computer and more devices compatible with 3.5mm headphones.', 'Humanized function: Allow hands-free calls while driving or music streaming without having to control through your phone or electronic device; In-line remote control with Play/Pause, Hands-Free Calling, Next/Previous music function.The Microphone is perfectly positioned to enable you to speak without having to move your head.', 'What you get:（2 pack) 3.5mm aux headphones, 12-months warranty from Sobrilli.']"
https://www.amazon.com/Bluetooth-Headphones-Lavince-Ultra-Thin-Meditation/dp/B07Q34ZKLF/ref=sr_1_122?keywords=headphones&qid=1570712357&sr=8-122,"[""【Sports Headband and Sleep Headphones 2 in 1】 Bluetooth Headband allows you to listen to your music without having to wear additional headphones, and protect you from being disturbed by your mess hair and sweat. Built-in microphone to let you won't miss any callings. Perfect suitable for gym, workout, running, yoga and other outdoor activities. Ideal for children, college students, dorm life, shared apartments, noisy roommates, snoring spouses and co-eds.Lavince sleep headphones will not hurt yo"", '【Wireless Bluetooth V5.0 Tech 】- Lavince Wireless Headband pair with any Bluetooth-enabled smartphone or tablet devices quicker & easier. 45 feet wireless range, Ultralow-power, built-in rechargeable LiPO battery and with a 2 hour charging time provides up to 10 hours of Playing Music or 12 hours of Talking with a 100 hours standby time. Perfect fit Sports or Sleep.', '【Premium Audio Quality】 - Bluetooth module built with 12.5mm stereo speaker magnets and microphone that deliver clear and high quality digital sound. Universal Bluetooth technology with forward/backward compatibility to connect to all Bluetooth enabled media player devices and automatically connect to your last paired device.', '【Best Sleeping Headphones for Side Sleeper】Bluetooth control module is in the middle of speakers, won’t press the ears, which is very comfortable for side sleepers sleeping. The ultra-thin flat headphone speakers are comfortable enough to wear while lying down or sleeping on your side. They block out ambient noise without using earplugs that are painful & fall out. Ultra-low power, safe RF emissions.', '【Fashion, Comfy & Washable】 - Our headphones headband is made of special fabric, compressive on pressure to protect your ears and great breathability. Please take out the bluetooth module before full wash the headband. 100% MONEY BACK GUARANTEE - 18-month Warranty and Friendly customer service.']"
https://www.amazon.com/Newest-Bluetooth-Headphones-Hours-Battery/dp/B00CKJG7NS/ref=sr_1_121?keywords=headphones&qid=1570712357&sr=8-121,"['✅GREAT SOUND QUALITY WITH APTX+. High-fidelity stereo sound quality with aptX codec and CSR8645 chipset. These headphones are compatible with most smartphones, iPhone and Android.', '✅THE HIGH-QUALITY BATTERY WITH UP TO 12+ HOURS PLAYTIME. The 2019 upgraded 170 mAh battery provides longer playtime up to 12+ hours of continuous talking/music time and up to 240 hours in standby mode with a single charge for the best sports or other experience, so you can enjoy long lasting music and less charge time. Wherever you go, headphones take care of your music.', '✅MORE STABLE CONNECTION WITH BLUETOOTH 4.1 TECHNOLOGY. Compared to Bluetooth 3.0, the latest version 4.0 features faster & more stable signal transmission, clearer sound quality and lower power consumption.', '✅FULLY WATERPROOF IPX7 PROTECTION. Wireless earbuds have the upgraded IPX7 sweatproof rating, which prevents damage to the headphones from ordinary water spray and rain. Keep your headphones in good working order, even if you are drenched in sweat after a grueling workout.', '✅ SATISFACTION GUARANTEED + CUSTOMER SUPPORT 24/7. Our team of professionals is constantly working to make you happier with your music experience. We are confident in the quality of our product and give you a 100% money back guarantee within 30 days and great customer support.']"
https://www.amazon.com/Behringer-HPM1000-BEHRINGER-Slvr-Blk/dp/B00062PN6I/ref=sr_1_120?keywords=headphones&qid=1570712357&sr=8-120,"['Ultra-wide frequency response', 'High dynamic range', 'High-resolution capsules', '1/8"" connector plus 1/4"" adapter included', 'Single-sided cord']"
https://www.amazon.com/Audio-Technica-ATH-M50xBT-Wireless-Bluetooth-Headphones/dp/B07HKVCVSY/ref=sr_1_119?keywords=headphones&qid=1570712357&sr=8-119,"['Wireless, on the go design delivers the same critically acclaimed sonic performance as the original ATH M50x Professional studio Headphones', 'Touch control Provides convenient access to voice assist', 'Mic and button controls built into the ear cup allow for easy handling of calls, music playback and volume adjustment', 'Proprietary 45 millimeter large aperture drivers deliver exceptional clarity throughout an extended frequency range, with deep, accurate bass response', 'Includes 30 centimeter (1.0 feet) USB charging cable and carrying pouch; Magnet: neodymium']"
